Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1374,22,-0.01,0.04,0.04,0.14,-0.14,0.20,-0.01,0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1375,22,-0.01,0.04,0.04,0.14,-0.04,0.14,-0.01,0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1376,22,-0.01,0.04,0.04,0.01,-0.22,0.22,-0.01,0.00,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1377,22,-0.01,0.03,0.03,-0.12,-0.53,0.54,-0.01,0.00,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1378,22,-0.01,0.02,0.03,-0.09,-0.64,0.65,-0.01,0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1379,22,-0.01,0.01,0.02,0.14,-0.53,0.55,-0.01,0.00,0.01,0.00,0.00,0.00,1.29,0.00,1.29
1380,22,-0.01,0.01,0.01,0.39,-0.23,0.45,-0.01,0.00,0.01,0.00,0.00,0.00,1.32,0.00,1.32
1381,22,0.00,0.01,0.01,0.44,0.21,0.49,-0.01,0.00,0.01,0.00,0.00,0.00,1.33,0.03,1.33
1382,23,0.01,0.01,0.02,0.31,0.58,0.66,-0.01,0.00,0.01,0.01,0.00,0.01,1.31,0.08,1.31
1383,23,0.01,0.02,0.03,0.14,0.61,0.63,-0.01,0.00,0.01,0.01,0.00,0.01,1.29,0.08,1.29
1384,23,0.01,0.03,0.03,-0.04,0.28,0.28,-0.01,0.01,0.01,0.01,0.00,0.01,1.26,0.04,1.26
1385,23,0.01,0.03,0.03,-0.26,-0.20,0.33,-0.01,0.01,0.01,0.01,0.00,0.01,1.23,0.00,1.23
1386,23,0.00,0.03,0.03,-0.39,-0.59,0.71,-0.01,0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
1387,23,-0.00,0.01,0.01,-0.30,-0.75,0.81,-0.01,0.01,0.01,0.00,0.00,0.00,1.23,0.00,1.23
1388,23,-0.01,0.00,0.01,-0.16,-0.59,0.61,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1389,23,-0.01,-0.00,0.01,-0.08,-0.28,0.29,-0.01,0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1390,23,-0.01,-0.01,0.01,0.03,-0.04,0.05,-0.01,0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
1391,23,-0.01,-0.01,0.01,0.19,0.10,0.22,-0.01,0.01,0.01,0.00,0.00,0.00,1.29,0.01,1.29
1392,23,-0.00,-0.00,0.00,0.26,0.18,0.32,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.02,1.30
1393,23,0.00,-0.00,0.00,0.23,0.13,0.27,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.02,1.30
1394,23,0.00,0.00,0.00,0.18,0.07,0.19,-0.01,0.01,0.01,0.01,0.00,0.01,1.29,0.01,1.29
1395,23,0.01,0.00,0.01,0.06,0.12,0.13,-0.01,0.01,0.01,0.01,0.00,0.01,1.28,0.02,1.28
1396,23,0.01,0.00,0.01,-0.10,0.15,0.18,-0.01,0.01,0.01,0.01,0.00,0.01,1.26,0.02,1.26
1397,23,0.00,0.01,0.01,-0.17,0.03,0.18,-0.01,0.01,0.01,0.01,0.00,0.01,1.25,0.00,1.25
1398,23,0.00,0.00,0.00,-0.12,-0.15,0.19,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1399,23,0.00,0.00,0.00,-0.05,-0.20,0.21,-0.01,0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1400,23,-0.00,-0.00,0.00,-0.08,-0.11,0.14,-0.01,0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
1401,23,-0.00,-0.00,0.00,-0.18,-0.01,0.18,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
1402,23,-0.01,-0.00,0.01,-0.18,0.07,0.20,-0.01,0.01,0.01,0.00,0.00,0.00,1.24,0.01,1.24
1403,23,-0.01,-0.00,0.01,0.01,0.10,0.10,-0.01,0.01,0.01,0.00,0.00,0.00,1.27,0.01,1.27
1404,23,-0.01,0.00,0.01,0.27,0.06,0.27,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
1405,23,0.00,0.00,0.00,0.30,0.00,0.30,-0.01,0.01,0.01,0.00,0.00,0.00,1.31,0.00,1.31
1406,23,0.00,0.00,0.00,0.10,-0.01,0.10,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
1407,23,0.00,0.00,0.00,-0.13,0.05,0.14,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.01,1.25
1408,23,0.00,0.00,0.00,-0.20,0.13,0.24,-0.01,0.01,0.01,0.00,0.00,0.00,1.24,0.02,1.24
1409,23,-0.00,0.01,0.01,-0.11,0.17,0.20,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.02,1.25
1410,23,-0.00,0.01,0.01,0.07,0.14,0.15,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.02,1.28
1411,23,-0.00,0.01,0.01,0.21,0.09,0.23,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
1412,23,0.00,0.01,0.01,0.25,0.08,0.26,-0.01,0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
1413,23,0.01,0.01,0.01,0.13,0.10,0.16,-0.01,0.01,0.01,0.01,0.00,0.01,1.28,0.01,1.28
1414,23,0.01,0.01,0.02,0.02,0.07,0.07,-0.01,0.01,0.01,0.01,0.00,0.01,1.27,0.01,1.27
1415,23,0.01,0.01,0.02,0.09,-0.06,0.11,-0.01,0.01,0.01,0.01,0.00,0.01,1.28,0.00,1.28
1416,23,0.01,0.01,0.02,0.24,-0.20,0.31,-0.01,0.01,0.01,0.01,0.00,0.01,1.30,0.00,1.30
1417,23,0.02,0.01,0.02,0.31,-0.19,0.36,-0.01,0.01,0.01,0.02,0.00,0.02,1.31,0.00,1.31
1418,23,0.02,0.01,0.02,0.21,-0.00,0.21,-0.01,0.01,0.01,0.03,0.00,0.03,1.30,0.00,1.30
1419,23,0.02,0.01,0.02,0.01,0.19,0.19,-0.01,0.01,0.01,0.03,0.00,0.03,1.27,0.02,1.27
1420,23,0.02,0.01,0.02,-0.10,0.22,0.24,-0.01,0.01,0.01,0.03,0.00,0.03,1.26,0.03,1.26
1421,23,0.02,0.02,0.03,0.03,0.16,0.16,-0.01,0.01,0.01,0.03,0.00,0.03,1.27,0.02,1.27
1422,23,0.02,0.02,0.03,0.26,0.12,0.29,-0.01,0.01,0.01,0.03,0.00,0.03,1.30,0.02,1.30
1423,23,0.03,0.02,0.04,0.43,0.08,0.44,-0.01,0.01,0.01,0.04,0.00,0.04,1.32,0.01,1.32
1424,23,0.04,0.02,0.04,0.47,0.01,0.47,-0.01,0.01,0.01,0.05,0.00,0.05,1.33,0.00,1.33
1425,23,0.04,0.02,0.05,0.41,-0.06,0.41,-0.01,0.01,0.01,0.06,0.00,0.06,1.32,0.00,1.32
1426,23,0.05,0.02,0.05,0.30,-0.13,0.33,-0.01,0.01,0.01,0.07,0.00,0.07,1.31,0.00,1.31
1427,23,0.05,0.02,0.06,0.15,-0.17,0.23,-0.01,0.01,0.01,0.07,0.00,0.07,1.29,0.00,1.29
1428,23,0.06,0.01,0.06,0.11,-0.02,0.11,-0.01,0.01,0.01,0.07,0.00,0.07,1.28,0.00,1.28
1429,23,0.06,0.02,0.06,0.38,0.36,0.53,-0.00,0.01,0.01,0.08,0.00,0.08,1.32,0.05,1.32
1430,23,0.07,0.03,0.08,0.92,0.76,1.19,-0.00,0.01,0.01,0.10,0.00,0.10,1.39,0.10,1.39
1431,23,0.09,0.04,0.10,1.49,0.88,1.73,-0.00,0.01,0.01,0.13,0.00,0.13,1.46,0.11,1.47
1432,23,0.12,0.05,0.13,1.93,0.70,2.06,-0.00,0.01,0.01,0.18,0.00,0.18,1.52,0.09,1.52
1433,23,0.15,0.06,0.17,2.09,0.42,2.13,0.00,0.01,0.01,0.24,0.00,0.24,1.54,0.05,1.54
1434,23,0.19,0.07,0.20,1.82,0.07,1.82,0.00,0.02,0.02,0.28,0.00,0.28,1.50,0.01,1.50
1435,23,0.21,0.07,0.22,1.16,-0.30,1.20,0.01,0.02,0.02,0.30,0.00,0.30,1.42,0.00,1.42
1436,23,0.22,0.06,0.23,0.46,-0.57,0.73,0.01,0.02,0.02,0.30,0.00,0.30,1.33,0.00,1.33
1437,23,0.23,0.05,0.23,0.12,-0.69,0.70,0.02,0.02,0.02,0.29,0.00,0.29,1.28,0.00,1.28
1438,23,0.23,0.04,0.23,0.17,-0.73,0.75,0.02,0.02,0.03,0.30,0.00,0.30,1.29,0.00,1.29
1439,23,0.24,0.02,0.24,0.45,-0.55,0.71,0.02,0.02,0.03,0.31,0.00,0.31,1.33,0.00,1.33
1440,23,0.25,0.02,0.25,0.92,-0.04,0.92,0.03,0.02,0.03,0.34,0.00,0.34,1.39,0.00,1.39
1441,23,0.27,0.02,0.27,1.47,0.56,1.57,0.03,0.02,0.04,0.39,0.00,0.39,1.46,0.07,1.46
1442,24,0.30,0.04,0.30,1.84,0.83,2.02,0.04,0.02,0.04,0.44,0.00,0.44,1.51,0.11,1.51
1443,24,0.33,0.05,0.33,2.02,0.68,2.13,0.04,0.02,0.05,0.50,0.00,0.50,1.53,0.09,1.53
1444,24,0.36,0.06,0.37,2.19,0.33,2.21,0.05,0.02,0.05,0.56,0.00,0.56,1.55,0.04,1.55
1445,24,0.40,0.06,0.40,2.40,0.00,2.40,0.05,0.02,0.06,0.63,0.00,0.63,1.58,0.00,1.58
1446,24,0.44,0.06,0.45,2.52,-0.14,2.53,0.06,0.02,0.06,0.70,0.00,0.70,1.59,0.00,1.59
1447,24,0.48,0.06,0.49,2.50,-0.06,2.50,0.07,0.03,0.07,0.77,0.00,0.77,1.59,0.00,1.59
1448,24,0.52,0.06,0.53,2.29,0.06,2.29,0.08,0.03,0.08,0.82,0.00,0.82,1.56,0.01,1.56
1449,24,0.56,0.06,0.56,1.68,0.04,1.68,0.08,0.03,0.09,0.83,0.00,0.83,1.49,0.01,1.49
1450,24,0.58,0.06,0.58,0.70,-0.06,0.71,0.09,0.03,0.10,0.78,0.00,0.78,1.36,0.00,1.36
1451,24,0.58,0.06,0.58,-0.14,-0.05,0.15,0.10,0.03,0.11,0.73,0.00,0.73,1.25,0.00,1.25
1452,24,0.58,0.06,0.58,-0.48,0.11,0.50,0.12,0.03,0.12,0.69,0.00,0.69,1.21,0.01,1.21
1453,24,0.57,0.06,0.57,-0.46,0.29,0.54,0.12,0.03,0.13,0.69,0.00,0.69,1.21,0.04,1.21
1454,24,0.56,0.07,0.57,-0.26,0.47,0.53,0.13,0.03,0.14,0.69,0.00,0.69,1.23,0.06,1.24
1455,24,0.56,0.07,0.57,0.10,0.52,0.53,0.14,0.03,0.15,0.72,0.01,0.72,1.28,0.07,1.28
1456,24,0.57,0.08,0.57,0.51,0.25,0.57,0.15,0.03,0.16,0.75,0.00,0.75,1.33,0.03,1.33
1457,24,0.58,0.08,0.58,0.78,-0.17,0.80,0.16,0.04,0.17,0.79,0.00,0.79,1.37,0.00,1.37
1458,24,0.59,0.08,0.60,0.93,-0.26,0.97,0.17,0.04,0.17,0.82,0.00,0.82,1.39,0.00,1.39
1459,24,0.61,0.08,0.61,1.11,0.12,1.11,0.18,0.04,0.18,0.86,0.00,0.86,1.41,0.02,1.41
1460,24,0.63,0.08,0.63,1.14,0.56,1.27,0.19,0.04,0.20,0.89,0.01,0.89,1.42,0.07,1.42
1461,24,0.64,0.09,0.65,1.01,0.67,1.21,0.20,0.04,0.21,0.90,0.01,0.90,1.40,0.09,1.40
1462,24,0.66,0.10,0.67,1.06,0.35,1.11,0.21,0.04,0.22,0.93,0.00,0.93,1.40,0.04,1.41
1463,24,0.68,0.10,0.69,1.37,-0.32,1.41,0.22,0.04,0.23,0.99,0.00,0.99,1.45,0.00,1.45
1464,24,0.71,0.09,0.71,1.69,-1.13,2.03,0.23,0.05,0.24,1.05,0.00,1.05,1.49,0.00,1.49
1465,24,0.74,0.07,0.74,1.74,-1.59,2.36,0.25,0.05,0.25,1.10,0.00,1.10,1.49,0.00,1.49
1466,24,0.76,0.04,0.76,1.41,-1.38,1.98,0.26,0.05,0.26,1.11,0.00,1.11,1.45,0.00,1.45
1467,24,0.78,0.02,0.78,0.73,-0.73,1.03,0.27,0.05,0.28,1.06,0.00,1.06,1.36,0.00,1.36
1468,24,0.79,0.02,0.79,-0.03,-0.02,0.04,0.29,0.05,0.29,0.99,0.00,0.99,1.26,0.00,1.26
1469,24,0.78,0.02,0.78,-0.41,0.46,0.62,0.30,0.05,0.30,0.95,0.00,0.95,1.22,0.06,1.22
1470,24,0.78,0.03,0.78,-0.23,0.62,0.66,0.31,0.05,0.32,0.96,0.00,0.96,1.24,0.08,1.24
1471,24,0.78,0.04,0.78,0.25,0.51,0.56,0.33,0.05,0.33,1.01,0.00,1.01,1.30,0.07,1.30
1472,24,0.78,0.05,0.79,0.72,0.24,0.76,0.34,0.05,0.34,1.07,0.00,1.07,1.36,0.03,1.36
1473,24,0.80,0.05,0.80,1.07,-0.08,1.07,0.35,0.05,0.35,1.13,0.00,1.13,1.41,0.00,1.41
1474,24,0.82,0.04,0.82,1.14,-0.37,1.20,0.36,0.05,0.37,1.16,0.00,1.16,1.42,0.00,1.42
1475,24,0.84,0.04,0.84,0.83,-0.58,1.01,0.38,0.05,0.38,1.15,0.00,1.15,1.38,0.00,1.38
1476,24,0.84,0.03,0.84,0.25,-0.64,0.69,0.39,0.05,0.40,1.10,0.00,1.10,1.30,0.00,1.30
1477,24,0.84,0.02,0.84,-0.37,-0.58,0.69,0.41,0.05,0.41,1.03,0.00,1.03,1.22,0.00,1.22
1478,24,0.83,0.01,0.83,-0.83,-0.52,0.98,0.42,0.06,0.42,0.97,0.00,0.97,1.16,0.00,1.16
1479,24,0.82,-0.00,0.82,-1.12,-0.47,1.21,0.44,0.06,0.44,0.92,0.00,0.92,1.12,0.00,1.12
1480,24,0.80,-0.01,0.80,-1.20,-0.37,1.26,0.45,0.05,0.45,0.89,0.00,0.89,1.11,0.00,1.11
1481,24,0.78,-0.01,0.78,-1.00,-0.15,1.01,0.46,0.05,0.46,0.89,0.00,0.89,1.14,0.00,1.14
1482,24,0.76,-0.01,0.76,-0.71,0.23,0.75,0.47,0.05,0.48,0.90,0.00,0.90,1.18,0.03,1.18
1483,24,0.75,-0.00,0.75,-0.69,0.66,0.96,0.49,0.05,0.49,0.89,0.00,0.89,1.18,0.09,1.18
1484,24,0.74,0.01,0.74,-0.98,0.94,1.36,0.50,0.05,0.50,0.84,0.00,0.84,1.14,0.12,1.15
1485,24,0.72,0.02,0.72,-1.37,0.97,1.68,0.51,0.05,0.51,0.79,0.00,0.79,1.09,0.13,1.10
1486,24,0.69,0.04,0.70,-1.74,0.76,1.90,0.52,0.05,0.53,0.72,0.00,0.72,1.04,0.10,1.05
1487,24,0.66,0.05,0.66,-2.13,0.55,2.20,0.54,0.06,0.54,0.66,0.00,0.66,0.99,0.07,1.00
1488,24,0.62,0.06,0.63,-2.53,0.60,2.60,0.55,0.06,0.55,0.59,0.00,0.59,0.94,0.08,0.94
1489,24,0.58,0.07,0.58,-2.89,0.78,3.00,0.56,0.06,0.56,0.52,0.01,0.52,0.89,0.10,0.90
1490,24,0.53,0.08,0.53,-3.16,0.80,3.26,0.57,0.06,0.57,0.45,0.01,0.45,0.86,0.10,0.87
1491,24,0.47,0.09,0.48,-3.32,0.42,3.35,0.57,0.06,0.58,0.40,0.01,0.40,0.84,0.05,0.84
1492,24,0.42,0.10,0.43,-3.25,-0.31,3.27,0.58,0.06,0.58,0.35,0.00,0.35,0.85,0.00,0.85
1493,24,0.37,0.08,0.38,-2.79,-1.04,2.98,0.59,0.06,0.59,0.33,0.00,0.33,0.91,0.00,0.91
1494,24,0.33,0.06,0.33,-2.10,-1.45,2.55,0.59,0.07,0.60,0.33,0.00,0.33,1.00,0.00,1.00
1495,24,0.30,0.04,0.30,-1.72,-1.46,2.25,0.60,0.07,0.60,0.31,0.00,0.31,1.05,0.00,1.05
1496,24,0.27,0.02,0.27,-1.95,-1.14,2.26,0.60,0.07,0.61,0.27,0.00,0.27,1.02,0.00,1.02
1497,24,0.23,0.00,0.23,-2.39,-0.70,2.49,0.61,0.07,0.61,0.22,0.00,0.22,0.96,0.00,0.96
1498,24,0.19,-0.01,0.19,-2.59,-0.39,2.62,0.61,0.07,0.62,0.17,0.00,0.17,0.93,0.00,0.93
1499,24,0.14,-0.01,0.14,-2.65,-0.28,2.67,0.61,0.07,0.62,0.13,0.00,0.13,0.93,0.00,0.93
1500,24,0.10,-0.02,0.10,-2.62,-0.28,2.64,0.62,0.07,0.62,0.09,0.00,0.09,0.93,0.00,0.93
1501,24,0.06,-0.02,0.06,-2.20,-0.28,2.22,0.62,0.07,0.62,0.06,0.00,0.06,0.98,0.00,0.98
1502,25,0.03,-0.03,0.04,-1.51,-0.25,1.53,0.62,0.07,0.62,0.03,0.00,0.03,1.07,0.00,1.07
1503,25,0.01,-0.03,0.03,-1.06,-0.33,1.11,0.62,0.07,0.62,0.01,0.00,0.01,1.13,0.00,1.13
1504,25,-0.01,-0.04,0.04,-0.92,-0.53,1.06,0.62,0.06,0.62,0.00,0.00,0.00,1.15,0.00,1.15
1505,25,-0.02,-0.05,0.05,-0.78,-0.68,1.04,0.62,0.06,0.62,0.00,0.00,0.00,1.17,0.00,1.17
1506,25,-0.03,-0.06,0.07,-0.52,-0.62,0.81,0.62,0.06,0.62,0.00,0.00,0.00,1.20,0.00,1.20
1507,25,-0.04,-0.07,0.08,-0.28,-0.36,0.45,0.62,0.06,0.62,0.00,0.00,0.00,1.23,0.00,1.23
1508,25,-0.04,-0.07,0.08,-0.12,-0.00,0.12,0.61,0.06,0.62,0.00,0.00,0.00,1.25,0.00,1.25
1509,25,-0.04,-0.07,0.08,0.12,0.23,0.26,0.61,0.06,0.62,0.00,0.00,0.00,1.28,0.03,1.28
1510,25,-0.04,-0.06,0.08,0.43,0.17,0.46,0.61,0.06,0.62,0.00,0.00,0.00,1.32,0.02,1.32
1511,25,-0.03,-0.06,0.07,0.58,-0.17,0.60,0.61,0.06,0.62,0.00,0.00,0.00,1.34,0.00,1.34
1512,25,-0.02,-0.07,0.08,0.33,-0.63,0.71,0.61,0.06,0.61,0.00,0.00,0.00,1.31,0.00,1.31
1513,25,-0.02,-0.08,0.09,-0.39,-0.93,1.01,0.61,0.06,0.61,0.00,0.00,0.00,1.22,0.00,1.22
1514,25,-0.04,-0.10,0.11,-1.19,-0.83,1.45,0.61,0.05,0.61,0.00,0.00,0.00,1.11,0.00,1.11
1515,25,-0.06,-0.11,0.13,-1.71,-0.33,1.74,0.61,0.05,0.61,0.00,0.00,0.00,1.05,0.00,1.05
1516,25,-0.09,-0.11,0.14,-2.02,0.17,2.02,0.61,0.05,0.61,0.00,0.00,0.00,1.01,0.02,1.01
1517,25,-0.13,-0.11,0.17,-2.25,0.28,2.27,0.61,0.05,0.61,0.00,0.00,0.00,0.98,0.04,0.98
1518,25,-0.17,-0.10,0.20,-2.39,0.11,2.39,0.61,0.05,0.61,0.00,0.00,0.00,0.96,0.01,0.96
1519,25,-0.21,-0.10,0.23,-2.61,0.09,2.61,0.60,0.04,0.60,0.00,0.00,0.00,0.93,0.01,0.93
1520,25,-0.26,-0.10,0.28,-3.28,0.27,3.29,0.60,0.04,0.60,0.00,0.00,0.00,0.84,0.03,0.85
1521,25,-0.32,-0.09,0.33,-4.43,0.35,4.44,0.59,0.04,0.60,0.00,0.00,0.00,0.70,0.04,0.70
1522,25,-0.41,-0.09,0.41,-5.58,0.24,5.59,0.59,0.04,0.59,0.00,0.00,0.00,0.55,0.03,0.55
1523,25,-0.50,-0.09,0.51,-6.35,0.04,6.35,0.58,0.04,0.58,0.00,0.00,0.00,0.45,0.01,0.45
1524,25,-0.61,-0.09,0.62,-6.82,-0.24,6.82,0.57,0.04,0.57,0.00,0.00,0.00,0.39,0.00,0.39
1525,25,-0.73,-0.09,0.74,-7.19,-0.46,7.21,0.56,0.04,0.56,0.00,0.00,0.00,0.34,0.00,0.34
1526,25,-0.85,-0.10,0.86,-7.42,-0.24,7.43,0.55,0.03,0.55,0.00,0.00,0.00,0.31,0.00,0.31
1527,25,-0.98,-0.10,0.98,-7.34,0.42,7.35,0.53,0.03,0.53,0.00,0.00,0.00,0.32,0.05,0.32
1528,25,-1.10,-0.09,1.10,-6.98,1.06,7.07,0.52,0.03,0.52,0.00,0.00,0.00,0.37,0.14,0.39
1529,25,-1.21,-0.07,1.21,-6.51,1.23,6.63,0.50,0.03,0.50,0.00,0.00,0.00,0.43,0.16,0.46
1530,25,-1.31,-0.05,1.31,-6.01,0.98,6.09,0.48,0.03,0.48,0.00,0.00,0.00,0.49,0.13,0.51
1531,25,-1.41,-0.03,1.41,-5.47,0.64,5.51,0.45,0.03,0.45,0.00,0.00,0.00,0.56,0.08,0.57
1532,25,-1.50,-0.03,1.50,-5.05,0.38,5.07,0.43,0.03,0.43,0.00,0.00,0.00,0.62,0.05,0.62
1533,25,-1.58,-0.02,1.58,-4.93,0.32,4.94,0.40,0.03,0.40,0.00,0.00,0.00,0.63,0.04,0.63
1534,25,-1.66,-0.01,1.66,-4.86,0.50,4.88,0.38,0.03,0.38,0.00,0.00,0.00,0.64,0.07,0.64
1535,25,-1.74,-0.00,1.74,-4.47,0.69,4.52,0.35,0.03,0.35,0.00,0.00,0.00,0.69,0.09,0.70
1536,25,-1.81,0.01,1.81,-3.81,0.56,3.85,0.32,0.03,0.32,0.00,0.00,0.00,0.78,0.07,0.78
1537,25,-1.87,0.01,1.87,-3.08,-0.02,3.08,0.29,0.03,0.29,0.00,0.00,0.00,0.87,0.00,0.87
1538,25,-1.91,0.01,1.91,-2.38,-0.85,2.53,0.25,0.03,0.26,0.00,0.00,0.00,0.96,0.00,0.96
1539,25,-1.95,-0.01,1.95,-1.88,-1.49,2.40,0.22,0.03,0.22,0.00,0.00,0.00,1.02,0.00,1.02
1540,25,-1.98,-0.04,1.98,-1.67,-1.55,2.28,0.19,0.03,0.19,0.00,0.00,0.00,1.05,0.00,1.05
1541,25,-2.00,-0.06,2.00,-1.14,-0.97,1.49,0.16,0.03,0.16,0.00,0.00,0.00,1.12,0.00,1.12
1542,25,-2.00,-0.07,2.00,1.68,-0.07,1.68,0.12,0.02,0.12,0.00,0.00,0.00,1.48,0.00,1.48
1543,25,-1.91,-0.07,1.91,8.77,0.67,8.80,0.09,0.02,0.09,0.00,0.00,0.00,2.40,0.09,2.40
1544,25,-1.68,-0.05,1.68,19,0.93,19,0.05,0.02,0.06,0.00,0.00,0.00,3.77,0.12,3.77
1545,25,-1.27,-0.04,1.27,20,0.64,20,0.02,0.02,0.03,0.00,0.00,0.00,3.85,0.08,3.85
1546,25,-0.75,-0.03,0.75,20,-0.03,20,-0.00,0.02,0.02,0.00,0.00,0.00,3.85,0.00,3.85
1547,25,-0.21,-0.04,0.21,20,-0.64,20,-0.01,0.02,0.02,0.00,0.00,0.00,3.85,0.00,3.85
1548,25,0.22,-0.05,0.23,20,-0.73,20,0.00,0.02,0.02,0.85,0.00,0.85,3.85,0.00,3.85
1549,25,0.47,-0.06,0.48,9.14,-0.43,9.15,0.02,0.02,0.02,1.16,0.00,1.16,2.45,0.00,2.45
1550,25,0.54,-0.07,0.54,-0.79,-0.24,0.83,0.03,0.02,0.03,0.63,0.00,0.63,1.17,0.00,1.17
1551,25,0.48,-0.07,0.48,-6.14,-0.28,6.14,0.04,0.02,0.04,0.23,0.00,0.23,0.47,0.00,0.47
1552,25,0.36,-0.07,0.37,-7.58,-0.24,7.59,0.04,0.01,0.04,0.10,0.00,0.10,0.29,0.00,0.29
1553,25,0.24,-0.08,0.25,-7.76,-0.06,7.76,0.05,0.01,0.05,0.06,0.00,0.06,0.27,0.00,0.27
1554,25,0.10,-0.08,0.13,-8.37,0.08,8.37,0.05,0.01,0.05,0.02,0.00,0.02,0.19,0.01,0.19
1555,25,-0.05,-0.07,0.09,-9.27,0.20,9.27,0.05,0.01,0.05,0.00,0.00,0.00,0.07,0.03,0.07
1556,25,-0.20,-0.07,0.22,-9.67,0.48,9.69,0.05,0.01,0.05,0.00,0.00,0.00,0.02,0.06,0.07
1557,25,-0.36,-0.06,0.37,-9.15,0.75,9.18,0.05,0.01,0.05,0.00,0.00,0.00,0.09,0.10,0.13
1558,25,-0.50,-0.05,0.50,-7.10,0.59,7.13,0.04,0.01,0.04,0.00,0.00,0.00,0.35,0.08,0.36
1559,25,-0.58,-0.04,0.58,-2.71,0.07,2.71,0.03,0.01,0.03,0.00,0.00,0.00,0.92,0.01,0.92
1560,25,-0.58,-0.04,0.58,3.58,-0.41,3.60,0.02,0.01,0.02,0.00,0.00,0.00,1.73,0.00,1.73
1561,25,-0.46,-0.05,0.47,9.56,-0.67,9.58,0.00,0.01,0.01,0.00,0.00,0.00,2.50,0.00,2.50
1562,26,-0.28,-0.07,0.28,12,-0.66,12,-0.01,0.01,0.01,0.00,0.00,0.00,2.90,0.00,2.90
1563,26,-0.07,-0.07,0.10,11,-0.28,11,-0.01,0.00,0.01,0.00,0.00,0.00,2.76,0.00,2.76
1564,26,0.08,-0.07,0.11,6.97,0.37,6.98,-0.00,0.00,0.01,0.18,0.00,0.18,2.17,0.05,2.17
1565,26,0.15,-0.06,0.16,0.67,0.92,1.14,0.00,0.00,0.00,0.20,0.00,0.20,1.35,0.12,1.36
1566,26,0.11,-0.05,0.12,-4.76,1.02,4.87,0.01,-0.00,0.01,0.07,0.00,0.07,0.65,0.13,0.67
