Weight (lbs):,111.13026281173174
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.45,-1.28,25650,1.09,8189
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,-0.09,31441,0.20,44651
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.48,0.00,44776,1.28,25650
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.22,-7.37,11481,5.05,20733
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.18,-0.69,3398,0.91,44651
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.29,0.00,44776,7.37,11481
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,-0.79,30233,0.03,8398
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.02,5565,0.10,30816
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.44,0.00,0,0.79,30233
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.49,0.00,44776,1.35,8148
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,44776,0.02,44651
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.49,0.00,44776,1.35,8148
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.09,0.27,11481,1.65,20733
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,0.00,44776,0.10,44651
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.09,0.27,11481,1.65,20733
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
712,29,-1.11,0.07,1.11,0.64,0.30,0.71,-0.33,0.03,0.33,0.00,0.00,0.00,1.16,0.03,1.16
713,29,-1.08,0.09,1.08,0.87,0.24,0.91,-0.38,0.03,0.38,0.00,0.00,0.00,1.19,0.03,1.19
714,29,-1.04,0.09,1.04,1.11,-0.02,1.11,-0.42,0.04,0.43,0.00,0.00,0.00,1.21,0.00,1.21
715,29,-0.99,0.09,0.99,1.34,-0.21,1.36,-0.47,0.04,0.47,0.00,0.00,0.00,1.24,0.00,1.24
716,29,-0.93,0.08,0.93,1.41,-0.17,1.42,-0.51,0.04,0.51,0.00,0.00,0.00,1.25,0.00,1.25
717,29,-0.87,0.07,0.87,1.31,-0.11,1.32,-0.54,0.05,0.55,0.00,0.00,0.00,1.24,0.00,1.24
718,29,-0.82,0.07,0.83,0.99,-0.18,1.00,-0.58,0.05,0.58,0.00,0.00,0.00,1.20,0.00,1.20
719,29,-0.79,0.06,0.79,0.71,-0.26,0.75,-0.61,0.05,0.61,0.00,0.00,0.00,1.17,0.00,1.17
720,29,-0.76,0.04,0.76,0.85,-0.22,0.88,-0.64,0.05,0.65,0.00,0.00,0.00,1.18,0.00,1.18
721,29,-0.72,0.04,0.72,1.24,-0.06,1.24,-0.68,0.05,0.68,0.00,0.00,0.00,1.23,0.00,1.23
722,30,-0.66,0.04,0.66,1.64,0.07,1.64,-0.71,0.06,0.71,0.00,0.00,0.00,1.27,0.01,1.27
723,30,-0.58,0.04,0.58,2.09,-0.01,2.09,-0.73,0.06,0.73,0.00,0.00,0.00,1.32,0.00,1.32
724,30,-0.48,0.04,0.48,2.58,-0.08,2.58,-0.75,0.06,0.76,0.00,0.00,0.00,1.38,0.00,1.38
725,30,-0.36,0.04,0.36,3.29,0.23,3.30,-0.77,0.06,0.78,0.00,0.00,0.00,1.46,0.03,1.46
726,30,-0.20,0.06,0.21,4.17,0.67,4.22,-0.79,0.06,0.79,0.00,0.00,0.00,1.55,0.07,1.56
727,30,-0.02,0.09,0.09,4.51,0.71,4.56,-0.79,0.07,0.79,0.00,0.01,0.01,1.59,0.08,1.59
728,30,0.16,0.11,0.20,4.01,0.34,4.02,-0.79,0.07,0.79,0.25,0.00,0.25,1.54,0.04,1.54
729,30,0.31,0.12,0.33,3.09,-0.09,3.09,-0.78,0.08,0.78,0.44,0.00,0.44,1.43,0.00,1.43
730,30,0.41,0.11,0.43,2.05,-0.32,2.08,-0.76,0.08,0.76,0.55,0.00,0.55,1.32,0.00,1.32
731,30,0.48,0.09,0.49,1.24,-0.34,1.28,-0.74,0.09,0.75,0.59,0.00,0.59,1.23,0.00,1.23
732,30,0.52,0.08,0.53,0.59,-0.32,0.67,-0.72,0.09,0.72,0.60,0.00,0.60,1.16,0.00,1.16
733,30,0.53,0.07,0.53,-0.22,-0.38,0.44,-0.69,0.09,0.70,0.56,0.00,0.56,1.07,0.00,1.07
734,30,0.50,0.05,0.51,-0.91,-0.38,0.99,-0.67,0.10,0.68,0.50,0.00,0.50,0.99,0.00,0.99
735,30,0.46,0.04,0.46,-1.10,-0.14,1.11,-0.65,0.10,0.66,0.45,0.00,0.45,0.97,0.00,0.97
736,30,0.42,0.04,0.42,-0.93,0.11,0.94,-0.63,0.10,0.64,0.41,0.00,0.41,0.99,0.01,0.99
737,30,0.39,0.04,0.39,-0.63,0.08,0.63,-0.62,0.10,0.63,0.39,0.00,0.39,1.02,0.01,1.02
738,30,0.36,0.04,0.37,-0.45,-0.15,0.48,-0.60,0.10,0.61,0.38,0.00,0.38,1.04,0.00,1.04
739,30,0.34,0.03,0.35,-0.47,-0.34,0.58,-0.59,0.10,0.60,0.36,0.00,0.36,1.04,0.00,1.04
740,30,0.32,0.02,0.32,-0.49,-0.41,0.64,-0.57,0.10,0.58,0.34,0.00,0.34,1.04,0.00,1.04
741,30,0.31,0.00,0.31,-0.32,-0.33,0.46,-0.56,0.10,0.57,0.32,0.00,0.32,1.05,0.00,1.05
742,30,0.30,-0.01,0.30,-0.08,-0.23,0.25,-0.55,0.10,0.56,0.32,0.00,0.32,1.08,0.00,1.08
743,30,0.30,-0.02,0.30,-0.04,-0.23,0.23,-0.54,0.10,0.55,0.32,0.00,0.32,1.09,0.00,1.09
744,30,0.29,-0.03,0.29,-0.23,-0.24,0.33,-0.52,0.10,0.53,0.31,0.00,0.31,1.06,0.00,1.06
745,30,0.28,-0.04,0.28,-0.41,-0.18,0.45,-0.51,0.10,0.52,0.29,0.00,0.29,1.04,0.00,1.04
746,31,0.26,-0.05,0.26,-0.38,-0.09,0.39,-0.50,0.10,0.51,0.27,0.00,0.27,1.05,0.00,1.05
747,31,0.25,-0.05,0.25,-0.12,-0.01,0.12,-0.49,0.10,0.50,0.27,0.00,0.27,1.08,0.00,1.08
748,31,0.25,-0.05,0.26,0.17,-0.03,0.17,-0.48,0.10,0.49,0.28,0.00,0.28,1.11,0.00,1.11
749,31,0.26,-0.05,0.27,0.29,-0.11,0.31,-0.47,0.09,0.48,0.29,0.00,0.29,1.12,0.00,1.12
750,31,0.27,-0.06,0.28,0.36,-0.19,0.40,-0.46,0.09,0.47,0.31,0.00,0.31,1.13,0.00,1.13
751,31,0.29,-0.07,0.30,0.54,-0.17,0.56,-0.45,0.09,0.46,0.34,0.00,0.34,1.15,0.00,1.15
752,31,0.32,-0.07,0.33,0.75,-0.02,0.75,-0.43,0.09,0.44,0.38,0.00,0.38,1.17,0.00,1.17
753,31,0.35,-0.07,0.36,0.82,-0.02,0.82,-0.42,0.08,0.43,0.42,0.00,0.42,1.18,0.00,1.18
754,31,0.39,-0.07,0.40,0.87,-0.22,0.90,-0.41,0.08,0.41,0.46,0.00,0.46,1.19,0.00,1.19
755,31,0.43,-0.08,0.44,1.02,-0.28,1.06,-0.39,0.08,0.40,0.51,0.00,0.51,1.20,0.00,1.20
756,31,0.47,-0.09,0.48,1.13,-0.09,1.13,-0.37,0.07,0.38,0.57,0.00,0.57,1.22,0.00,1.22
757,31,0.52,-0.09,0.53,1.11,0.18,1.12,-0.35,0.07,0.36,0.63,0.00,0.63,1.21,0.02,1.21
758,31,0.57,-0.08,0.57,1.07,0.32,1.11,-0.33,0.06,0.33,0.68,0.00,0.68,1.21,0.04,1.21
759,31,0.61,-0.07,0.61,1.21,0.26,1.23,-0.30,0.06,0.31,0.75,0.00,0.75,1.22,0.03,1.22
760,31,0.67,-0.06,0.67,1.62,0.13,1.62,-0.28,0.06,0.28,0.85,0.00,0.85,1.27,0.01,1.27
761,31,0.75,-0.06,0.75,2.06,0.08,2.06,-0.25,0.06,0.25,0.98,0.00,0.98,1.32,0.01,1.32
762,31,0.83,-0.05,0.84,2.11,0.09,2.11,-0.21,0.05,0.22,1.11,0.00,1.11,1.32,0.01,1.32
763,31,0.91,-0.05,0.91,1.49,0.03,1.50,-0.18,0.05,0.19,1.14,0.00,1.14,1.26,0.00,1.26
764,31,0.95,-0.05,0.95,0.15,-0.14,0.21,-0.14,0.05,0.15,1.05,0.00,1.05,1.11,0.00,1.11
765,31,0.92,-0.06,0.92,-1.70,-0.28,1.72,-0.10,0.05,0.11,0.83,0.00,0.83,0.90,0.00,0.90
766,31,0.81,-0.07,0.81,-3.56,-0.25,3.57,-0.06,0.05,0.07,0.56,0.00,0.56,0.69,0.00,0.69
767,31,0.63,-0.08,0.63,-4.92,-0.05,4.92,-0.02,0.04,0.05,0.34,0.00,0.34,0.54,0.00,0.54
768,31,0.41,-0.08,0.42,-5.46,0.21,5.47,-0.00,0.04,0.04,0.20,0.00,0.20,0.48,0.02,0.48
769,31,0.19,-0.06,0.20,-5.09,0.33,5.10,0.01,0.03,0.04,0.10,0.00,0.10,0.53,0.04,0.53
770,32,0.00,-0.05,0.05,-3.71,0.21,3.72,0.01,0.03,0.04,0.00,0.00,0.00,0.68,0.02,0.68
771,32,-0.11,-0.05,0.12,-1.48,0.03,1.48,0.01,0.03,0.03,0.00,0.00,0.00,0.93,0.00,0.93
772,32,-0.12,-0.05,0.13,0.96,0.06,0.96,-0.00,0.03,0.03,0.00,0.00,0.00,1.20,0.01,1.20
773,32,-0.05,-0.04,0.06,2.32,0.30,2.33,-0.01,0.03,0.03,0.00,0.00,0.00,1.35,0.03,1.35
774,32,0.05,-0.02,0.05,1.90,0.46,1.95,-0.01,0.03,0.03,0.06,0.00,0.06,1.30,0.05,1.30
775,32,0.10,-0.01,0.10,0.37,0.37,0.52,-0.00,0.03,0.03,0.11,0.00,0.11,1.13,0.04,1.13
776,32,0.08,0.01,0.08,-1.15,0.15,1.16,0.01,0.03,0.03,0.07,0.00,0.07,0.96,0.02,0.96
777,32,0.01,0.01,0.01,-1.79,-0.01,1.79,0.01,0.03,0.03,0.01,0.00,0.01,0.89,0.00,0.89
778,32,-0.06,0.01,0.06,-1.42,-0.09,1.42,0.01,0.03,0.03,0.00,0.00,0.00,0.93,0.00,0.93
779,32,-0.10,0.00,0.10,-0.52,-0.13,0.53,0.00,0.03,0.03,0.00,0.00,0.00,1.03,0.00,1.03
780,32,-0.10,-0.00,0.10,0.38,-0.12,0.40,-0.00,0.03,0.03,0.00,0.00,0.00,1.13,0.00,1.13
781,32,-0.07,-0.01,0.07,0.90,-0.09,0.91,-0.01,0.03,0.03,0.00,0.00,0.00,1.19,0.00,1.19
782,32,-0.03,-0.01,0.03,0.87,-0.03,0.87,-0.01,0.03,0.03,0.00,0.00,0.00,1.19,0.00,1.19
783,32,-0.01,-0.01,0.01,0.44,0.01,0.44,-0.01,0.03,0.03,0.00,0.00,0.00,1.14,0.00,1.14
784,32,0.00,-0.01,0.01,-0.10,0.06,0.12,-0.01,0.02,0.03,0.00,0.00,0.00,1.08,0.01,1.08
785,32,-0.01,-0.01,0.01,-0.44,0.06,0.44,-0.01,0.02,0.03,0.00,0.00,0.00,1.04,0.01,1.04
786,32,-0.03,-0.01,0.03,-0.43,0.02,0.43,-0.01,0.02,0.03,0.00,0.00,0.00,1.04,0.00,1.04
787,32,-0.04,-0.01,0.04,-0.23,-0.03,0.23,-0.01,0.02,0.03,0.00,0.00,0.00,1.06,0.00,1.06
788,32,-0.05,-0.01,0.05,0.07,-0.12,0.14,-0.02,0.02,0.03,0.00,0.00,0.00,1.10,0.00,1.10
789,32,-0.04,-0.02,0.04,0.35,-0.16,0.39,-0.02,0.02,0.03,0.00,0.00,0.00,1.13,0.00,1.13
790,32,-0.02,-0.02,0.03,0.39,-0.07,0.39,-0.02,0.02,0.03,0.00,0.00,0.00,1.13,0.00,1.13
791,32,-0.01,-0.02,0.02,0.20,0.05,0.21,-0.02,0.02,0.03,0.00,0.00,0.00,1.11,0.01,1.11
792,32,-0.00,-0.02,0.02,0.01,0.10,0.10,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.01,1.09
793,32,-0.01,-0.01,0.02,-0.12,0.07,0.14,-0.02,0.02,0.03,0.00,0.00,0.00,1.08,0.01,1.08
794,33,-0.01,-0.01,0.02,-0.05,0.02,0.06,-0.02,0.02,0.03,0.00,0.00,0.00,1.08,0.00,1.08
795,33,-0.01,-0.01,0.01,0.16,0.02,0.16,-0.02,0.02,0.03,0.00,0.00,0.00,1.11,0.00,1.11
796,33,0.00,-0.01,0.01,0.29,0.04,0.29,-0.02,0.02,0.03,0.00,0.00,0.00,1.12,0.00,1.12
797,33,0.01,-0.01,0.01,0.24,0.10,0.26,-0.02,0.02,0.03,0.01,0.00,0.01,1.12,0.01,1.12
798,33,0.02,-0.00,0.02,0.11,0.09,0.14,-0.02,0.02,0.03,0.02,0.00,0.02,1.10,0.01,1.10
799,33,0.02,-0.00,0.02,-0.02,-0.01,0.02,-0.02,0.02,0.03,0.02,0.00,0.02,1.09,0.00,1.09
800,33,0.02,-0.00,0.02,-0.06,-0.09,0.11,-0.02,0.02,0.03,0.02,0.00,0.02,1.08,0.00,1.08
801,33,0.02,-0.01,0.02,-0.04,-0.11,0.12,-0.02,0.02,0.02,0.02,0.00,0.02,1.09,0.00,1.09
802,33,0.01,-0.01,0.02,-0.08,-0.04,0.09,-0.02,0.02,0.02,0.02,0.00,0.02,1.08,0.00,1.08
803,33,0.01,-0.01,0.01,-0.14,0.08,0.16,-0.02,0.02,0.02,0.01,0.00,0.01,1.08,0.01,1.08
804,33,0.00,-0.01,0.01,-0.11,0.09,0.14,-0.02,0.02,0.02,0.01,0.00,0.01,1.08,0.01,1.08
805,33,0.00,-0.00,0.00,-0.04,0.01,0.04,-0.02,0.02,0.02,0.00,0.00,0.00,1.09,0.00,1.09
806,33,0.00,-0.01,0.01,0.01,-0.08,0.08,-0.02,0.02,0.02,0.00,0.00,0.00,1.09,0.00,1.09
807,33,0.00,-0.01,0.01,0.04,-0.09,0.10,-0.02,0.02,0.02,0.00,0.00,0.00,1.09,0.00,1.09
808,33,0.00,-0.01,0.01,0.04,-0.01,0.04,-0.01,0.02,0.02,0.00,0.00,0.00,1.09,0.00,1.09
809,33,0.01,-0.01,0.01,0.04,0.07,0.08,-0.01,0.01,0.02,0.01,0.00,0.01,1.09,0.01,1.09
810,33,0.01,-0.01,0.01,0.07,0.07,0.10,-0.01,0.01,0.02,0.01,0.00,0.01,1.10,0.01,1.10
811,33,0.01,-0.01,0.01,0.06,0.04,0.07,-0.01,0.01,0.02,0.01,0.00,0.01,1.10,0.00,1.10
812,33,0.01,-0.00,0.01,-0.07,0.00,0.07,-0.01,0.01,0.02,0.01,0.00,0.01,1.08,0.00,1.08
813,33,0.01,-0.00,0.01,-0.15,-0.01,0.15,-0.01,0.01,0.02,0.01,0.00,0.01,1.07,0.00,1.07
814,33,0.00,-0.01,0.01,-0.10,-0.00,0.10,-0.01,0.01,0.02,0.00,0.00,0.00,1.08,0.00,1.08
815,33,-0.00,-0.00,0.01,-0.03,0.02,0.04,-0.01,0.01,0.02,0.00,0.00,0.00,1.09,0.00,1.09
816,33,-0.00,-0.00,0.00,-0.00,0.03,0.03,-0.01,0.01,0.02,0.00,0.00,0.00,1.09,0.00,1.09
817,33,-0.00,-0.00,0.00,-0.02,0.04,0.04,-0.01,0.01,0.02,0.00,0.00,0.00,1.09,0.00,1.09
818,34,-0.01,-0.00,0.01,-0.11,0.05,0.12,-0.01,0.01,0.02,0.00,0.00,0.00,1.08,0.01,1.08
819,34,-0.01,0.00,0.01,-0.16,0.02,0.16,-0.01,0.01,0.02,0.00,0.00,0.00,1.07,0.00,1.07
820,34,-0.02,0.00,0.02,-0.15,-0.02,0.15,-0.01,0.01,0.02,0.00,0.00,0.00,1.07,0.00,1.07
821,34,-0.02,0.00,0.02,-0.14,0.00,0.14,-0.02,0.01,0.02,0.00,0.00,0.00,1.07,0.00,1.07
822,34,-0.03,0.00,0.03,-0.07,0.07,0.09,-0.02,0.01,0.02,0.00,0.00,0.00,1.08,0.01,1.08
823,34,-0.03,0.01,0.03,0.07,0.13,0.14,-0.02,0.01,0.02,0.00,0.00,0.00,1.10,0.01,1.10
824,34,-0.02,0.01,0.03,0.15,0.10,0.18,-0.02,0.01,0.02,0.00,0.00,0.00,1.11,0.01,1.11
825,34,-0.02,0.01,0.02,0.17,-0.00,0.17,-0.02,0.01,0.02,0.00,0.00,0.00,1.11,0.00,1.11
826,34,-0.01,0.01,0.01,0.16,-0.09,0.18,-0.02,0.01,0.03,0.00,0.00,0.00,1.11,0.00,1.11
827,34,-0.00,0.01,0.01,0.13,-0.11,0.17,-0.02,0.02,0.03,0.00,0.00,0.00,1.10,0.00,1.10
828,34,0.00,0.00,0.00,0.09,-0.09,0.13,-0.02,0.02,0.03,0.00,0.00,0.00,1.10,0.00,1.10
829,34,0.00,-0.00,0.00,-0.01,-0.08,0.08,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.00,1.09
830,34,-0.00,-0.00,0.00,-0.12,-0.04,0.13,-0.02,0.02,0.03,0.00,0.00,0.00,1.08,0.00,1.08
831,34,-0.01,-0.00,0.01,-0.12,0.03,0.13,-0.02,0.01,0.02,0.00,0.00,0.00,1.08,0.00,1.08
832,34,-0.01,-0.00,0.01,0.01,0.08,0.08,-0.02,0.01,0.03,0.00,0.00,0.00,1.09,0.01,1.09
833,34,-0.00,0.00,0.01,0.16,0.08,0.17,-0.02,0.01,0.03,0.00,0.00,0.00,1.11,0.01,1.11
834,34,0.00,0.00,0.00,0.16,0.03,0.16,-0.02,0.01,0.03,0.00,0.00,0.00,1.11,0.00,1.11
835,34,0.01,0.00,0.01,0.03,-0.01,0.03,-0.02,0.02,0.03,0.01,0.00,0.01,1.09,0.00,1.09
836,34,0.01,0.00,0.01,-0.06,0.00,0.06,-0.02,0.02,0.03,0.01,0.00,0.01,1.08,0.00,1.08
837,34,0.00,0.00,0.01,-0.07,0.01,0.07,-0.02,0.02,0.03,0.00,0.00,0.00,1.08,0.00,1.08
838,34,0.00,0.00,0.00,-0.04,-0.04,0.05,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.00,1.09
839,34,-0.00,0.00,0.00,-0.00,-0.06,0.06,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.00,1.09
840,34,-0.00,-0.00,0.00,0.00,-0.06,0.06,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.00,1.09
841,34,0.00,-0.00,0.00,0.03,-0.05,0.06,-0.02,0.02,0.03,0.00,0.00,0.00,1.09,0.00,1.09
842,35,0.00,-0.00,0.00,0.09,0.02,0.09,-0.02,0.02,0.03,0.00,0.00,0.00,1.10,0.00,1.10
843,35,0.01,-0.00,0.01,0.04,0.11,0.12,-0.02,0.02,0.03,0.01,0.00,0.01,1.09,0.01,1.09
844,35,0.00,0.00,0.01,-0.19,0.17,0.25,-0.02,0.01,0.02,0.00,0.00,0.00,1.07,0.02,1.07
845,35,-0.01,0.01,0.02,-0.52,0.17,0.55,-0.02,0.02,0.02,0.00,0.00,0.00,1.03,0.02,1.03
846,35,-0.04,0.02,0.05,-0.96,0.11,0.96,-0.02,0.02,0.03,0.00,0.00,0.00,0.98,0.01,0.98
847,35,-0.09,0.02,0.10,-1.50,0.06,1.50,-0.02,0.02,0.03,0.00,0.00,0.00,0.92,0.01,0.92
848,35,-0.17,0.02,0.17,-2.15,0.05,2.15,-0.03,0.02,0.03,0.00,0.00,0.00,0.85,0.01,0.85
849,35,-0.27,0.03,0.27,-2.92,0.02,2.92,-0.03,0.02,0.04,0.00,0.00,0.00,0.77,0.00,0.77
850,35,-0.41,0.03,0.41,-3.71,-0.01,3.71,-0.05,0.02,0.05,0.00,0.00,0.00,0.68,0.00,0.68
851,35,-0.58,0.03,0.58,-4.16,-0.01,4.16,-0.07,0.02,0.07,0.00,0.00,0.00,0.63,0.00,0.63
852,35,-0.75,0.03,0.75,-3.96,0.02,3.96,-0.09,0.02,0.10,0.00,0.00,0.00,0.65,0.00,0.65
853,35,-0.90,0.03,0.90,-3.17,0.06,3.17,-0.13,0.02,0.13,0.00,0.00,0.00,0.74,0.01,0.74
854,35,-1.01,0.03,1.01,-2.13,0.03,2.13,-0.17,0.02,0.17,0.00,0.00,0.00,0.85,0.00,0.85
855,35,-1.08,0.03,1.08,-1.11,-0.09,1.11,-0.22,0.03,0.22,0.00,0.00,0.00,0.97,0.00,0.97
856,35,-1.10,0.02,1.10,-0.28,-0.14,0.31,-0.26,0.03,0.26,0.00,0.00,0.00,1.06,0.00,1.06
857,35,-1.10,0.02,1.10,0.26,-0.11,0.28,-0.31,0.03,0.31,0.00,0.00,0.00,1.12,0.00,1.12
858,35,-1.08,0.01,1.08,0.63,-0.11,0.64,-0.36,0.03,0.36,0.00,0.00,0.00,1.16,0.00,1.16
859,35,-1.05,0.01,1.05,0.89,-0.13,0.90,-0.40,0.03,0.40,0.00,0.00,0.00,1.19,0.00,1.19
860,35,-1.01,0.00,1.01,0.99,-0.16,1.00,-0.44,0.03,0.45,0.00,0.00,0.00,1.20,0.00,1.20
861,35,-0.97,-0.00,0.97,1.00,-0.15,1.01,-0.49,0.03,0.49,0.00,0.00,0.00,1.20,0.00,1.20
862,35,-0.93,-0.01,0.93,0.88,-0.03,0.88,-0.53,0.03,0.53,0.00,0.00,0.00,1.19,0.00,1.19
863,35,-0.90,-0.01,0.90,0.67,0.06,0.67,-0.56,0.03,0.56,0.00,0.00,0.00,1.16,0.01,1.16
864,35,-0.87,-0.01,0.87,0.68,-0.02,0.68,-0.60,0.03,0.60,0.00,0.00,0.00,1.17,0.00,1.17
865,35,-0.84,-0.01,0.84,0.98,-0.11,0.98,-0.64,0.03,0.64,0.00,0.00,0.00,1.20,0.00,1.20
866,36,-0.79,-0.01,0.79,1.37,-0.07,1.37,-0.67,0.03,0.67,0.00,0.00,0.00,1.24,0.00,1.24
867,36,-0.72,-0.01,0.72,1.96,0.09,1.96,-0.70,0.03,0.70,0.00,0.00,0.00,1.31,0.01,1.31
868,36,-0.63,-0.01,0.63,2.70,0.27,2.72,-0.73,0.03,0.73,0.00,0.00,0.00,1.39,0.03,1.39
869,36,-0.50,0.01,0.50,3.40,0.32,3.42,-0.76,0.03,0.76,0.00,0.00,0.00,1.47,0.04,1.47
870,36,-0.34,0.02,0.34,3.87,0.15,3.87,-0.78,0.03,0.78,0.00,0.00,0.00,1.52,0.02,1.52
871,36,-0.18,0.02,0.18,3.90,-0.03,3.90,-0.79,0.03,0.79,0.00,0.00,0.00,1.52,0.00,1.52
872,36,-0.02,0.02,0.03,3.73,-0.02,3.73,-0.79,0.03,0.79,0.00,0.00,0.00,1.51,0.00,1.51
873,36,0.13,0.02,0.13,3.49,0.14,3.49,-0.79,0.03,0.79,0.19,0.00,0.19,1.48,0.02,1.48
874,36,0.26,0.03,0.26,2.91,0.33,2.93,-0.78,0.03,0.78,0.37,0.00,0.37,1.41,0.04,1.41
875,36,0.37,0.05,0.37,2.08,0.41,2.11,-0.76,0.03,0.77,0.49,0.00,0.49,1.32,0.05,1.32
876,36,0.43,0.06,0.44,1.02,0.28,1.05,-0.75,0.03,0.75,0.52,0.00,0.52,1.20,0.03,1.20
877,36,0.45,0.07,0.46,0.12,0.01,0.12,-0.73,0.04,0.73,0.50,0.00,0.50,1.10,0.00,1.10
878,36,0.45,0.06,0.46,-0.20,-0.16,0.26,-0.71,0.04,0.71,0.48,0.00,0.48,1.07,0.00,1.07
879,36,0.44,0.06,0.44,-0.34,-0.16,0.37,-0.69,0.04,0.69,0.46,0.00,0.46,1.05,0.00,1.05
880,36,0.42,0.05,0.43,-0.43,-0.10,0.44,-0.67,0.04,0.67,0.44,0.00,0.44,1.04,0.00,1.04
881,36,0.41,0.05,0.41,-0.32,-0.14,0.34,-0.65,0.05,0.65,0.43,0.00,0.43,1.06,0.00,1.06
882,36,0.39,0.04,0.40,-0.40,-0.31,0.50,-0.64,0.05,0.64,0.41,0.00,0.41,1.05,0.00,1.05
883,36,0.37,0.02,0.37,-0.72,-0.52,0.89,-0.62,0.05,0.62,0.37,0.00,0.37,1.01,0.00,1.01
884,36,0.34,-0.00,0.34,-0.95,-0.49,1.07,-0.60,0.05,0.61,0.33,0.00,0.33,0.98,0.00,0.98
885,36,0.30,-0.02,0.30,-0.88,-0.22,0.91,-0.59,0.05,0.59,0.29,0.00,0.29,0.99,0.00,0.99
886,36,0.27,-0.02,0.27,-0.51,0.02,0.52,-0.58,0.05,0.58,0.27,0.00,0.27,1.03,0.00,1.03
887,36,0.25,-0.02,0.26,-0.11,0.07,0.13,-0.57,0.05,0.57,0.27,0.00,0.27,1.08,0.01,1.08
888,36,0.25,-0.02,0.25,0.02,-0.01,0.02,-0.56,0.05,0.56,0.28,0.00,0.28,1.09,0.00,1.09
889,36,0.25,-0.02,0.25,-0.13,-0.07,0.14,-0.55,0.05,0.55,0.27,0.00,0.27,1.08,0.00,1.08
890,37,0.24,-0.02,0.24,-0.23,-0.12,0.26,-0.54,0.05,0.54,0.26,0.00,0.26,1.06,0.00,1.06
891,37,0.24,-0.03,0.24,-0.07,-0.21,0.23,-0.53,0.04,0.53,0.26,0.00,0.26,1.08,0.00,1.08
892,37,0.24,-0.04,0.24,0.12,-0.29,0.31,-0.52,0.04,0.52,0.26,0.00,0.26,1.10,0.00,1.10
893,37,0.24,-0.05,0.25,0.17,-0.28,0.32,-0.51,0.04,0.51,0.27,0.00,0.27,1.11,0.00,1.11
894,37,0.25,-0.06,0.26,0.15,-0.11,0.19,-0.50,0.04,0.50,0.28,0.00,0.28,1.11,0.00,1.11
895,37,0.26,-0.06,0.27,0.19,0.07,0.21,-0.49,0.04,0.49,0.29,0.00,0.29,1.11,0.01,1.11
896,37,0.27,-0.06,0.27,0.30,0.09,0.31,-0.48,0.03,0.48,0.30,0.00,0.30,1.12,0.01,1.12
897,37,0.28,-0.05,0.29,0.37,0.06,0.38,-0.47,0.03,0.47,0.32,0.00,0.32,1.13,0.01,1.13
898,37,0.30,-0.05,0.30,0.33,0.04,0.33,-0.45,0.03,0.46,0.34,0.00,0.34,1.13,0.00,1.13
899,37,0.31,-0.05,0.31,0.19,-0.05,0.20,-0.44,0.03,0.44,0.34,0.00,0.34,1.11,0.00,1.11
900,37,0.31,-0.06,0.32,0.09,-0.10,0.14,-0.43,0.03,0.43,0.34,0.00,0.34,1.10,0.00,1.10
901,37,0.32,-0.06,0.32,0.18,-0.09,0.20,-0.42,0.02,0.42,0.35,0.00,0.35,1.11,0.00,1.11
902,37,0.33,-0.06,0.34,0.33,-0.01,0.33,-0.40,0.02,0.40,0.37,0.00,0.37,1.13,0.00,1.13
903,37,0.35,-0.06,0.35,0.43,0.16,0.45,-0.39,0.02,0.39,0.39,0.00,0.39,1.14,0.02,1.14
904,37,0.37,-0.05,0.37,0.60,0.28,0.66,-0.37,0.01,0.37,0.42,0.00,0.42,1.16,0.03,1.16
