Weight (lbs):,149.68566011376112
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.41,-2.51,34900,1.26,35033
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.14,11033,0.11,6000
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.42,0.00,35350,2.51,34900
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,-11,35266,20,35000
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.63,14600,2.74,34783
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,2.10,0.00,35350,20,14600
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,-0.02,30766,0.64,13883
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.03,-0.06,30950,0.03,10466
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.29,0.00,0,0.64,13883
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,35350,0.02,10033
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.46,0.00,35283,4.46,35000
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.09,0.00,35350,0.41,34783
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.45,0.00,35266,4.47,10866
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
719,11,0.01,0.04,0.04,-0.03,-0.09,0.09,-0.00,-0.03,0.03,0.01,0.00,0.01,1.46,0.00,1.46
720,11,0.01,0.04,0.04,-0.11,-0.10,0.15,-0.00,-0.03,0.03,0.01,0.00,0.01,1.45,0.00,1.45
721,11,0.01,0.04,0.04,-0.26,0.18,0.32,-0.00,-0.03,0.03,0.01,0.00,0.01,1.43,0.03,1.43
722,12,-0.00,0.05,0.05,-0.34,0.63,0.72,-0.00,-0.03,0.03,0.00,0.00,0.00,1.42,0.09,1.42
723,12,-0.01,0.06,0.06,-0.30,0.86,0.91,-0.00,-0.03,0.03,0.00,0.01,0.01,1.42,0.13,1.43
724,12,-0.01,0.07,0.07,-0.19,0.65,0.67,-0.00,-0.03,0.03,0.00,0.01,0.01,1.44,0.10,1.44
725,12,-0.01,0.08,0.08,-0.02,0.15,0.15,-0.00,-0.03,0.03,0.00,0.00,0.00,1.46,0.02,1.47
726,12,-0.01,0.08,0.08,0.13,-0.35,0.38,-0.01,-0.02,0.02,0.00,0.00,0.00,1.49,0.00,1.49
727,12,-0.01,0.07,0.07,0.17,-0.69,0.71,-0.01,-0.02,0.02,0.00,0.00,0.00,1.49,0.00,1.49
728,12,-0.01,0.05,0.05,0.09,-0.81,0.82,-0.01,-0.02,0.02,0.00,0.00,0.00,1.48,0.00,1.48
729,12,-0.00,0.04,0.04,0.04,-0.73,0.73,-0.01,-0.02,0.02,0.00,0.00,0.00,1.48,0.00,1.48
730,12,-0.00,0.03,0.03,0.14,-0.58,0.59,-0.01,-0.02,0.02,0.00,0.00,0.00,1.49,0.00,1.49
731,12,0.00,0.02,0.02,0.31,-0.54,0.62,-0.01,-0.02,0.02,0.00,0.00,0.00,1.51,0.00,1.51
732,12,0.01,0.01,0.01,0.41,-0.58,0.71,-0.01,-0.02,0.02,0.01,0.00,0.01,1.53,0.00,1.53
733,12,0.01,0.00,0.01,0.39,-0.49,0.63,-0.01,-0.02,0.02,0.02,0.00,0.02,1.53,0.00,1.53
734,12,0.02,-0.00,0.02,0.26,-0.09,0.28,-0.00,-0.02,0.02,0.03,0.00,0.03,1.51,0.00,1.51
735,12,0.02,0.00,0.02,0.04,0.41,0.41,-0.00,-0.02,0.02,0.03,0.00,0.03,1.47,0.06,1.48
736,12,0.02,0.01,0.02,-0.21,0.68,0.71,-0.00,-0.02,0.02,0.03,0.00,0.03,1.44,0.10,1.44
737,12,0.01,0.02,0.03,-0.40,0.64,0.75,-0.00,-0.02,0.02,0.02,0.00,0.02,1.41,0.10,1.41
738,12,0.01,0.03,0.03,-0.51,0.37,0.63,-0.00,-0.02,0.02,0.01,0.00,0.01,1.39,0.06,1.39
739,12,-0.00,0.03,0.03,-0.51,0.07,0.51,-0.00,-0.02,0.02,0.00,0.00,0.00,1.39,0.01,1.39
740,12,-0.01,0.03,0.03,-0.40,-0.13,0.42,-0.00,-0.02,0.02,0.00,0.00,0.00,1.41,0.00,1.41
741,12,-0.01,0.03,0.03,-0.15,-0.17,0.23,-0.00,-0.02,0.02,0.00,0.00,0.00,1.45,0.00,1.45
742,12,-0.01,0.03,0.03,0.26,-0.11,0.28,-0.00,-0.02,0.02,0.00,0.00,0.00,1.51,0.00,1.51
743,12,-0.01,0.03,0.03,0.62,-0.09,0.62,-0.00,-0.02,0.02,0.00,0.00,0.00,1.56,0.00,1.56
744,12,0.01,0.02,0.02,0.66,-0.08,0.66,-0.00,-0.02,0.02,0.01,0.00,0.01,1.57,0.00,1.57
745,12,0.01,0.02,0.03,0.38,0.04,0.39,-0.00,-0.02,0.02,0.02,0.00,0.02,1.53,0.01,1.53
746,12,0.02,0.03,0.03,0.03,0.24,0.25,-0.00,-0.02,0.02,0.03,0.00,0.03,1.47,0.04,1.47
747,12,0.02,0.03,0.03,-0.26,0.30,0.39,-0.00,-0.02,0.02,0.02,0.00,0.02,1.43,0.04,1.43
748,12,0.01,0.03,0.04,-0.44,0.10,0.45,-0.00,-0.01,0.01,0.01,0.00,0.01,1.40,0.01,1.40
749,12,0.00,0.03,0.03,-0.47,-0.18,0.50,-0.00,-0.01,0.01,0.00,0.00,0.00,1.40,0.00,1.40
750,12,-0.00,0.03,0.03,-0.30,-0.35,0.46,-0.00,-0.01,0.01,0.00,0.00,0.00,1.42,0.00,1.42
751,12,-0.01,0.02,0.02,-0.04,-0.32,0.32,-0.00,-0.01,0.01,0.00,0.00,0.00,1.46,0.00,1.46
752,12,-0.01,0.02,0.02,0.19,-0.11,0.22,-0.00,-0.01,0.01,0.00,0.00,0.00,1.50,0.00,1.50
753,12,-0.00,0.02,0.02,0.50,0.12,0.51,-0.00,-0.01,0.01,0.00,0.00,0.00,1.54,0.02,1.54
754,12,0.01,0.02,0.03,0.84,0.21,0.87,-0.00,-0.01,0.01,0.02,0.00,0.02,1.59,0.03,1.59
755,12,0.03,0.03,0.04,1.10,0.13,1.11,-0.00,-0.01,0.01,0.04,0.00,0.04,1.63,0.02,1.63
756,12,0.05,0.03,0.05,1.21,-0.07,1.21,-0.00,-0.01,0.01,0.08,0.00,0.08,1.65,0.00,1.65
757,12,0.07,0.02,0.07,1.05,-0.28,1.09,-0.00,-0.01,0.01,0.11,0.00,0.11,1.63,0.00,1.63
758,12,0.08,0.02,0.08,0.67,-0.39,0.77,-0.00,-0.01,0.01,0.13,0.00,0.13,1.57,0.00,1.57
759,12,0.09,0.01,0.09,0.30,-0.42,0.52,0.00,-0.01,0.01,0.13,0.00,0.13,1.51,0.00,1.51
760,12,0.09,0.00,0.09,0.21,-0.38,0.43,0.00,-0.01,0.01,0.14,0.00,0.14,1.50,0.00,1.50
761,12,0.10,-0.00,0.10,0.48,-0.23,0.53,0.00,-0.01,0.01,0.15,0.00,0.15,1.54,0.00,1.54
762,12,0.11,-0.00,0.11,0.98,0.02,0.98,0.01,-0.01,0.01,0.18,0.00,0.18,1.62,0.00,1.62
763,12,0.13,-0.00,0.13,1.50,0.27,1.52,0.01,-0.01,0.01,0.22,0.00,0.22,1.69,0.04,1.69
764,12,0.16,0.01,0.16,1.75,0.43,1.80,0.01,-0.01,0.01,0.27,0.00,0.27,1.73,0.06,1.73
765,12,0.18,0.01,0.19,1.48,0.50,1.56,0.01,-0.01,0.02,0.31,0.00,0.31,1.69,0.08,1.69
766,12,0.20,0.02,0.21,0.84,0.56,1.01,0.02,-0.01,0.02,0.33,0.00,0.33,1.59,0.08,1.60
767,12,0.21,0.03,0.22,0.32,0.49,0.58,0.02,-0.01,0.02,0.32,0.00,0.32,1.52,0.07,1.52
768,12,0.22,0.04,0.22,0.09,0.26,0.27,0.02,-0.01,0.03,0.32,0.00,0.32,1.48,0.04,1.48
769,12,0.22,0.04,0.22,0.13,0.06,0.14,0.03,-0.01,0.03,0.33,0.00,0.33,1.49,0.01,1.49
770,12,0.22,0.04,0.23,0.61,-0.10,0.62,0.03,-0.01,0.03,0.35,0.00,0.35,1.56,0.00,1.56
771,12,0.24,0.04,0.24,1.49,-0.33,1.52,0.03,-0.01,0.03,0.41,0.00,0.41,1.69,0.00,1.69
772,12,0.27,0.03,0.27,2.18,-0.45,2.23,0.04,-0.01,0.04,0.49,0.00,0.49,1.80,0.00,1.80
773,12,0.31,0.02,0.31,2.39,-0.23,2.40,0.04,-0.01,0.04,0.57,0.00,0.57,1.83,0.00,1.83
774,12,0.35,0.02,0.35,2.29,0.23,2.30,0.05,-0.00,0.05,0.63,0.00,0.63,1.81,0.03,1.81
775,12,0.39,0.03,0.39,2.01,0.61,2.10,0.05,-0.00,0.05,0.68,0.00,0.68,1.77,0.09,1.77
776,12,0.42,0.04,0.42,1.60,0.74,1.76,0.06,-0.00,0.06,0.71,0.00,0.71,1.71,0.11,1.71
777,12,0.44,0.05,0.44,1.29,0.50,1.38,0.07,-0.00,0.07,0.73,0.00,0.73,1.66,0.07,1.66
778,12,0.46,0.06,0.46,1.28,-0.26,1.31,0.08,-0.00,0.08,0.77,0.00,0.77,1.66,0.00,1.66
779,12,0.48,0.04,0.48,1.31,-1.22,1.79,0.08,-0.00,0.08,0.80,0.00,0.80,1.66,0.00,1.66
780,12,0.50,0.02,0.50,0.98,-1.65,1.92,0.09,0.00,0.09,0.81,0.00,0.81,1.62,0.00,1.62
781,12,0.51,-0.01,0.51,0.45,-1.28,1.36,0.10,0.00,0.10,0.79,0.00,0.79,1.54,0.00,1.54
782,13,0.52,-0.02,0.52,0.06,-0.44,0.45,0.11,-0.00,0.11,0.77,0.00,0.77,1.48,0.00,1.48
783,13,0.52,-0.02,0.52,-0.07,0.50,0.51,0.12,-0.00,0.12,0.76,0.00,0.76,1.46,0.08,1.46
784,13,0.52,-0.01,0.52,0.12,1.24,1.24,0.13,-0.00,0.13,0.77,0.00,0.77,1.49,0.18,1.50
785,13,0.52,0.02,0.52,0.52,1.43,1.52,0.14,-0.00,0.14,0.81,0.00,0.81,1.55,0.21,1.56
786,13,0.54,0.04,0.54,0.81,1.05,1.33,0.14,-0.00,0.14,0.85,0.01,0.85,1.59,0.16,1.60
787,13,0.55,0.05,0.55,0.95,0.43,1.04,0.15,-0.00,0.15,0.89,0.00,0.89,1.61,0.06,1.61
788,13,0.57,0.05,0.57,1.08,-0.03,1.08,0.16,0.00,0.16,0.92,0.00,0.92,1.63,0.00,1.63
789,13,0.59,0.05,0.59,1.12,-0.01,1.12,0.17,0.00,0.17,0.96,0.00,0.96,1.64,0.00,1.64
790,13,0.60,0.06,0.60,0.89,0.47,1.01,0.18,0.00,0.18,0.96,0.00,0.96,1.60,0.07,1.60
791,13,0.61,0.07,0.62,0.65,0.77,1.01,0.19,0.00,0.19,0.96,0.01,0.96,1.57,0.12,1.57
792,13,0.63,0.08,0.63,0.74,0.47,0.88,0.20,0.00,0.20,0.99,0.01,0.99,1.58,0.07,1.58
793,13,0.64,0.08,0.65,1.00,-0.20,1.02,0.21,0.01,0.21,1.04,0.00,1.04,1.62,0.00,1.62
794,13,0.66,0.07,0.66,1.11,-0.94,1.46,0.22,0.01,0.22,1.08,0.00,1.08,1.64,0.00,1.64
795,13,0.68,0.05,0.68,1.20,-1.62,2.02,0.23,0.01,0.23,1.12,0.00,1.12,1.65,0.00,1.65
796,13,0.70,0.02,0.70,1.45,-1.75,2.27,0.25,0.01,0.25,1.18,0.00,1.18,1.69,0.00,1.69
797,13,0.73,-0.00,0.73,1.64,-0.95,1.90,0.26,0.01,0.26,1.24,0.00,1.24,1.71,0.00,1.71
798,13,0.75,-0.01,0.75,1.51,0.11,1.52,0.27,0.01,0.27,1.28,0.00,1.28,1.70,0.02,1.70
799,13,0.77,-0.00,0.77,1.23,0.43,1.30,0.28,0.01,0.28,1.28,0.00,1.28,1.65,0.06,1.65
800,13,0.79,0.00,0.79,1.02,0.15,1.03,0.30,0.01,0.30,1.29,0.00,1.29,1.62,0.02,1.62
801,13,0.81,0.00,0.81,0.82,0.02,0.82,0.31,0.01,0.31,1.29,0.00,1.29,1.59,0.00,1.59
802,13,0.82,0.00,0.82,0.56,0.01,0.56,0.32,0.01,0.32,1.27,0.00,1.27,1.55,0.00,1.55
803,13,0.83,0.00,0.83,0.33,-0.13,0.35,0.34,0.01,0.34,1.26,0.00,1.26,1.52,0.00,1.52
804,13,0.83,-0.00,0.83,0.16,-0.23,0.28,0.35,0.01,0.35,1.24,0.00,1.24,1.49,0.00,1.49
805,13,0.83,-0.01,0.83,0.09,-0.13,0.16,0.37,0.01,0.37,1.24,0.00,1.24,1.48,0.00,1.48
806,13,0.84,-0.01,0.84,0.05,-0.00,0.05,0.38,0.01,0.38,1.23,0.00,1.23,1.48,0.00,1.48
807,13,0.84,-0.01,0.84,0.09,0.00,0.09,0.39,0.01,0.39,1.24,0.00,1.24,1.48,0.00,1.48
808,13,0.84,-0.01,0.84,0.33,0.05,0.33,0.41,0.01,0.41,1.27,0.00,1.27,1.52,0.01,1.52
809,13,0.85,-0.00,0.85,0.64,0.19,0.67,0.42,0.01,0.42,1.33,0.00,1.33,1.56,0.03,1.57
810,13,0.86,-0.00,0.86,0.72,0.06,0.72,0.43,0.01,0.43,1.35,0.00,1.35,1.58,0.01,1.58
811,13,0.87,-0.00,0.87,0.40,-0.37,0.54,0.45,0.01,0.45,1.33,0.00,1.33,1.53,0.00,1.53
812,13,0.87,-0.01,0.87,-0.14,-0.49,0.51,0.46,0.01,0.46,1.26,0.00,1.26,1.45,0.00,1.45
813,13,0.87,-0.02,0.87,-0.56,-0.10,0.57,0.48,0.01,0.48,1.20,0.00,1.20,1.38,0.00,1.38
814,13,0.85,-0.01,0.85,-0.69,0.39,0.80,0.49,0.01,0.49,1.17,0.00,1.17,1.36,0.06,1.37
815,13,0.84,-0.01,0.84,-0.65,0.66,0.93,0.51,0.01,0.51,1.16,0.00,1.16,1.37,0.10,1.37
816,13,0.83,0.01,0.83,-0.81,0.73,1.09,0.52,0.01,0.52,1.12,0.00,1.12,1.35,0.11,1.35
817,13,0.81,0.02,0.81,-1.35,0.52,1.45,0.54,0.01,0.54,1.03,0.00,1.03,1.27,0.08,1.27
818,13,0.78,0.02,0.78,-2.18,-0.07,2.18,0.55,0.01,0.55,0.90,0.00,0.90,1.14,0.00,1.14
819,13,0.74,0.02,0.74,-3.15,-0.49,3.19,0.56,0.01,0.56,0.74,0.00,0.74,1.00,0.00,1.00
820,13,0.68,0.01,0.68,-3.97,-0.17,3.98,0.57,0.01,0.57,0.59,0.00,0.59,0.87,0.00,0.87
821,13,0.61,0.01,0.61,-4.20,0.46,4.22,0.59,0.01,0.59,0.51,0.00,0.51,0.84,0.07,0.84
822,13,0.55,0.02,0.55,-3.73,0.75,3.80,0.60,0.01,0.60,0.50,0.00,0.50,0.91,0.11,0.92
823,13,0.49,0.03,0.49,-3.10,0.66,3.17,0.60,0.01,0.60,0.49,0.00,0.49,1.00,0.10,1.01
824,13,0.44,0.04,0.44,-2.94,0.35,2.96,0.61,0.01,0.61,0.45,0.00,0.45,1.03,0.05,1.03
825,13,0.39,0.05,0.39,-3.30,-0.09,3.30,0.62,0.01,0.62,0.38,0.00,0.38,0.97,0.00,0.97
826,13,0.33,0.04,0.33,-3.77,-0.44,3.80,0.62,0.01,0.62,0.30,0.00,0.30,0.90,0.00,0.90
827,13,0.26,0.03,0.27,-3.94,-0.48,3.97,0.63,0.01,0.63,0.23,0.00,0.23,0.88,0.00,0.88
828,13,0.20,0.03,0.20,-3.58,-0.16,3.58,0.63,0.01,0.63,0.19,0.00,0.19,0.93,0.00,0.93
829,13,0.15,0.03,0.15,-2.68,0.28,2.69,0.63,0.01,0.64,0.16,0.00,0.16,1.07,0.04,1.07
830,13,0.11,0.03,0.12,-1.63,0.44,1.68,0.64,0.01,0.64,0.14,0.00,0.14,1.23,0.07,1.23
831,13,0.09,0.04,0.10,-0.97,0.24,1.00,0.64,0.01,0.64,0.12,0.00,0.12,1.32,0.04,1.32
832,13,0.08,0.04,0.09,-0.96,-0.10,0.96,0.64,0.01,0.64,0.10,0.00,0.10,1.33,0.00,1.33
833,13,0.06,0.04,0.07,-1.41,-0.31,1.45,0.64,0.02,0.64,0.07,0.00,0.07,1.26,0.00,1.26
834,13,0.03,0.03,0.04,-1.93,-0.37,1.96,0.64,0.02,0.64,0.03,0.00,0.03,1.18,0.00,1.18
835,13,-0.01,0.03,0.03,-2.14,-0.39,2.17,0.64,0.02,0.64,0.00,0.00,0.00,1.15,0.00,1.15
836,13,-0.04,0.02,0.05,-1.99,-0.35,2.02,0.64,0.02,0.64,0.00,0.00,0.00,1.17,0.00,1.17
837,13,-0.07,0.02,0.07,-1.50,-0.23,1.52,0.64,0.02,0.64,0.00,0.00,0.00,1.24,0.00,1.24
838,13,-0.09,0.01,0.09,-0.75,-0.17,0.77,0.64,0.02,0.64,0.00,0.00,0.00,1.36,0.00,1.36
839,13,-0.10,0.01,0.10,0.01,-0.27,0.27,0.64,0.02,0.64,0.00,0.00,0.00,1.47,0.00,1.47
840,13,-0.09,0.00,0.09,0.52,-0.44,0.68,0.64,0.02,0.64,0.00,0.00,0.00,1.55,0.00,1.55
841,13,-0.08,-0.00,0.08,0.69,-0.44,0.82,0.63,0.02,0.63,0.00,0.00,0.00,1.57,0.00,1.57
842,14,-0.07,-0.01,0.07,0.59,-0.20,0.63,0.63,0.02,0.63,0.00,0.00,0.00,1.56,0.00,1.56
843,14,-0.06,-0.01,0.06,0.39,0.12,0.41,0.63,0.02,0.63,0.00,0.00,0.00,1.53,0.02,1.53
844,14,-0.06,-0.01,0.06,0.15,0.42,0.45,0.63,0.02,0.63,0.00,0.00,0.00,1.49,0.06,1.49
845,14,-0.06,0.00,0.06,-0.16,0.68,0.70,0.63,0.02,0.63,0.00,0.00,0.00,1.44,0.10,1.45
846,14,-0.06,0.01,0.06,-0.51,0.76,0.92,0.63,0.02,0.63,0.00,0.00,0.00,1.39,0.11,1.40
847,14,-0.07,0.03,0.08,-0.91,0.51,1.04,0.63,0.02,0.63,0.00,0.00,0.00,1.33,0.08,1.34
848,14,-0.09,0.03,0.10,-1.20,0.03,1.20,0.63,0.02,0.63,0.00,0.00,0.00,1.29,0.00,1.29
849,14,-0.11,0.03,0.11,-1.11,-0.47,1.20,0.63,0.02,0.63,0.00,0.00,0.00,1.30,0.00,1.30
850,14,-0.13,0.02,0.13,-0.76,-0.87,1.16,0.62,0.02,0.62,0.00,0.00,0.00,1.36,0.00,1.36
851,14,-0.14,-0.00,0.14,-0.72,-0.96,1.20,0.62,0.02,0.62,0.00,0.00,0.00,1.36,0.00,1.36
852,14,-0.16,-0.01,0.16,-1.46,-0.62,1.58,0.62,0.02,0.62,0.00,0.00,0.00,1.25,0.00,1.25
853,14,-0.19,-0.02,0.19,-2.92,-0.09,2.92,0.62,0.02,0.62,0.00,0.00,0.00,1.03,0.00,1.03
854,14,-0.26,-0.02,0.26,-4.66,0.30,4.67,0.61,0.02,0.61,0.00,0.00,0.00,0.77,0.04,0.77
855,14,-0.35,-0.01,0.35,-6.33,0.46,6.35,0.61,0.02,0.61,0.00,0.00,0.00,0.52,0.07,0.52
856,14,-0.46,-0.00,0.46,-7.72,0.44,7.73,0.60,0.02,0.60,0.00,0.00,0.00,0.31,0.07,0.32
857,14,-0.60,0.00,0.60,-8.59,0.22,8.59,0.59,0.02,0.59,0.00,0.00,0.00,0.18,0.03,0.19
858,14,-0.75,0.00,0.75,-9.04,-0.19,9.04,0.58,0.02,0.58,0.00,0.00,0.00,0.12,0.00,0.12
859,14,-0.90,-0.00,0.90,-9.37,-0.59,9.39,0.57,0.02,0.57,0.00,0.00,0.00,0.07,0.00,0.07
860,14,-1.06,-0.02,1.06,-9.65,-0.69,9.67,0.55,0.02,0.55,0.00,0.00,0.00,0.02,0.00,0.02
861,14,-1.22,-0.02,1.22,-9.71,-0.33,9.72,0.53,0.02,0.53,0.00,0.00,0.00,0.01,0.00,0.01
862,14,-1.38,-0.02,1.38,-9.39,0.36,9.40,0.51,0.02,0.51,0.00,0.00,0.00,0.06,0.05,0.08
863,14,-1.53,-0.01,1.53,-8.64,0.98,8.69,0.49,0.02,0.49,0.00,0.00,0.00,0.18,0.15,0.23
864,14,-1.67,0.01,1.67,-7.55,1.13,7.64,0.46,0.02,0.46,0.00,0.00,0.00,0.34,0.17,0.38
865,14,-1.78,0.02,1.78,-6.35,0.81,6.40,0.43,0.02,0.43,0.00,0.00,0.00,0.52,0.12,0.53
866,14,-1.88,0.03,1.88,-5.27,0.19,5.28,0.40,0.02,0.40,0.00,0.00,0.00,0.68,0.03,0.68
867,14,-1.96,0.03,1.96,-4.42,-0.55,4.46,0.37,0.02,0.37,0.00,0.00,0.00,0.81,0.00,0.81
868,14,-2.03,0.01,2.03,-3.71,-1.14,3.88,0.33,0.02,0.34,0.00,0.00,0.00,0.91,0.00,0.91
869,14,-2.08,-0.01,2.08,-3.03,-1.39,3.34,0.30,0.02,0.30,0.00,0.00,0.00,1.01,0.00,1.01
870,14,-2.13,-0.03,2.13,-2.32,-1.30,2.65,0.27,0.02,0.27,0.00,0.00,0.00,1.12,0.00,1.12
871,14,-2.16,-0.05,2.16,-1.55,-0.88,1.78,0.23,0.02,0.23,0.00,0.00,0.00,1.24,0.00,1.24
872,14,-2.18,-0.06,2.18,-0.83,-0.01,0.83,0.19,0.02,0.19,0.00,0.00,0.00,1.34,0.00,1.34
873,14,-2.18,-0.05,2.18,0.82,1.39,1.61,0.16,0.02,0.16,0.00,0.00,0.00,1.59,0.21,1.61
874,14,-2.13,-0.01,2.13,5.90,2.47,6.40,0.12,0.01,0.12,0.00,0.00,0.00,2.35,0.37,2.38
875,14,-1.95,0.03,1.95,15,2.07,15,0.08,0.01,0.08,0.00,0.01,0.01,3.80,0.31,3.82
876,14,-1.60,0.05,1.60,20,0.34,20,0.05,0.02,0.05,0.00,0.00,0.00,4.46,0.05,4.46
877,14,-1.07,0.04,1.08,20,-1.54,20,0.01,0.02,0.02,0.00,0.00,0.00,4.46,0.00,4.46
878,14,-0.48,0.00,0.48,20,-2.63,20,-0.00,0.02,0.02,0.00,0.00,0.00,4.46,0.00,4.46
879,14,0.06,-0.04,0.07,20,-2.56,20,0.00,0.02,0.02,0.27,0.00,0.27,4.46,0.00,4.46
880,14,0.44,-0.08,0.44,16,-1.56,16,0.02,0.02,0.02,1.70,0.00,1.70,3.89,0.00,3.89
881,14,0.60,-0.09,0.60,3.00,-0.41,3.02,0.03,0.01,0.04,1.14,0.00,1.14,1.92,0.00,1.92
882,14,0.57,-0.10,0.58,-5.84,0.07,5.84,0.04,0.01,0.05,0.34,0.00,0.34,0.59,0.01,0.60
883,14,0.44,-0.10,0.45,-8.85,0.00,8.85,0.05,0.01,0.05,0.06,0.00,0.06,0.14,0.00,0.14
884,14,0.30,-0.10,0.31,-8.49,0.09,8.49,0.06,0.01,0.06,0.06,0.00,0.06,0.20,0.01,0.20
885,14,0.16,-0.09,0.19,-7.62,0.57,7.64,0.06,0.01,0.06,0.05,0.00,0.05,0.33,0.09,0.34
886,14,0.04,-0.08,0.09,-7.17,1.18,7.27,0.06,0.01,0.06,0.02,0.00,0.02,0.40,0.18,0.43
887,14,-0.08,-0.05,0.10,-7.04,1.49,7.20,0.06,0.00,0.06,0.00,0.00,0.00,0.41,0.22,0.47
888,14,-0.20,-0.03,0.20,-7.29,1.18,7.39,0.06,0.00,0.06,0.00,0.00,0.00,0.38,0.18,0.42
889,14,-0.32,-0.02,0.32,-7.82,0.36,7.82,0.06,0.00,0.06,0.00,0.00,0.00,0.30,0.05,0.30
890,14,-0.45,-0.02,0.45,-7.50,-0.54,7.52,0.05,0.00,0.05,0.00,0.00,0.00,0.35,0.00,0.35
891,14,-0.56,-0.03,0.56,-4.71,-1.07,4.83,0.04,0.00,0.04,0.00,0.00,0.00,0.76,0.00,0.76
892,14,-0.59,-0.05,0.59,0.74,-1.13,1.35,0.03,0.00,0.03,0.00,0.00,0.00,1.58,0.00,1.58
893,14,-0.53,-0.07,0.53,7.05,-0.74,7.09,0.02,0.00,0.02,0.00,0.00,0.00,2.52,0.00,2.52
894,14,-0.37,-0.07,0.37,11,0.05,11,0.00,0.00,0.00,0.00,0.00,0.00,3.22,0.01,3.22
895,14,-0.16,-0.07,0.17,12,0.86,12,-0.00,-0.00,0.00,0.00,0.00,0.00,3.37,0.13,3.37
896,14,0.03,-0.05,0.05,9.49,1.25,9.57,0.00,-0.00,0.00,0.07,0.00,0.07,2.89,0.19,2.90
897,14,0.13,-0.03,0.14,3.41,1.09,3.58,0.01,-0.00,0.01,0.27,0.00,0.27,1.98,0.16,1.98
898,14,0.14,-0.01,0.14,-2.83,0.63,2.90,0.01,-0.00,0.01,0.14,0.00,0.14,1.04,0.09,1.05
899,14,0.06,-0.01,0.06,-6.55,0.13,6.56,0.02,-0.00,0.02,0.03,0.00,0.03,0.49,0.02,0.49
900,14,-0.05,-0.01,0.06,-6.66,-0.32,6.67,0.01,-0.00,0.01,0.00,0.00,0.00,0.47,0.00,0.47
901,14,-0.14,-0.02,0.15,-3.91,-0.67,3.97,0.01,-0.00,0.01,0.00,0.00,0.00,0.88,0.00,0.88
902,15,-0.18,-0.03,0.18,-0.23,-0.73,0.77,0.01,-0.00,0.01,0.00,0.00,0.00,1.43,0.00,1.43
903,15,-0.16,-0.04,0.16,2.51,-0.51,2.56,0.00,-0.00,0.00,0.00,0.00,0.00,1.84,0.00,1.84
904,15,-0.11,-0.05,0.12,3.40,-0.27,3.41,-0.00,-0.00,0.00,0.00,0.00,0.00,1.98,0.00,1.98
905,15,-0.06,-0.05,0.08,2.66,-0.16,2.67,-0.00,-0.01,0.01,0.00,0.00,0.00,1.87,0.00,1.87
906,15,-0.02,-0.05,0.06,1.14,-0.13,1.14,0.00,-0.01,0.01,0.00,0.00,0.00,1.64,0.00,1.64
907,15,-0.02,-0.05,0.06,-0.20,-0.10,0.23,0.00,-0.01,0.01,0.00,0.00,0.00,1.44,0.00,1.44
908,15,-0.03,-0.06,0.06,-0.62,-0.11,0.63,-0.00,-0.01,0.01,0.00,0.00,0.00,1.38,0.00,1.38
909,15,-0.03,-0.06,0.07,-0.14,-0.21,0.25,-0.00,-0.01,0.01,0.00,0.00,0.00,1.45,0.00,1.45
910,15,-0.03,-0.06,0.07,0.47,-0.27,0.54,-0.00,-0.01,0.01,0.00,0.00,0.00,1.54,0.00,1.54
911,15,-0.02,-0.07,0.07,0.59,-0.20,0.62,-0.00,-0.01,0.01,0.00,0.00,0.00,1.56,0.00,1.56
912,15,-0.01,-0.07,0.07,0.23,-0.19,0.30,-0.00,-0.01,0.01,0.00,0.00,0.00,1.50,0.00,1.50
